學年度,學期,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,國家,中文名稱,英文名稱,小計,男,女
103,1,公立,技專校院,0023,國立雲林科技大學,340301,企業管理系,學士班(日間),立陶宛共和國,維爾紐斯格迪米尼茲科技大學,VILNIAUS GEDIMINO TECHNIKOS UNIVERSITETA,1,0,1
103,1,公立,技專校院,0023,國立雲林科技大學,340310,國際管理學士學位學程,學士班(日間),美國,匹茲堡州立大學,PITTSBURG STATE UNIVERSITY,1,0,1
103,1,公立,技專校院,0023,國立雲林科技大學,340310,國際管理學士學位學程,學士班(日間),荷蘭王國,烏特列支應用科技大學,HOGESCHOOL UTRECHT,2,0,2
103,1,公立,技專校院,0023,國立雲林科技大學,340310,國際管理學士學位學程,學士班(日間),德意志聯邦共和國,布蘭登堡應用大學,FACHHOCHSCHULE BRANDENBURG,1,0,1
103,1,公立,技專校院,0023,國立雲林科技大學,230303,工業設計系,學士班(日間),法國,特魯瓦高等商學院,GROUPE ESC TROYES,1,0,1
103,1,公立,技專校院,0023,國立雲林科技大學,480109,資訊管理系,學士班(日間),大陸地區,南京大學,Nanjing University,1,0,1
103,1,公立,技專校院,0023,國立雲林科技大學,480109,資訊管理系,學士班(日間),大韓民國(南韓),國立首爾科學技術大學,SEOUL NATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,1,0,1
103,1,公立,技專校院,0024,國立屏東科技大學,220303,應用外語系,學士班(日間),美國,西來大學,University of the West,4,0,4
103,1,公立,技專校院,0024,國立屏東科技大學,620601,食品科學系,學士班(日間),美國,密蘇里大學,University of Missouri,1,0,1
103,1,公立,技專校院,0024,國立屏東科技大學,620601,食品科學系,學士班(日間),美國,維吉尼亞理工學院暨州立大學,Virginia Polytechnic Institute and State University,2,2,0
